"sport";"country";"name_ligue";"name_ligue2";"season_finalyear";"gender";"campeao";"rounds";"link";"X";"erro";"quant_jogos";"quant_equipes";"id";"jogos.canc"
"soccer";"United Arab Emirates ";"UAE League";"uae-league";2012;"men";"Al Ain";22;"http://www.betexplorer.com/soccer/united-arab-emirates/uae-league-2011-2012/results/";"";"nao";132;12;"soccer_United Arab Emirates _men_2012";0
"soccer";"United Arab Emirates ";"UAE League";"uae-league";2013;"men";"Al Ain";22;"http://www.betexplorer.com/soccer/united-arab-emirates/uae-league-2012-2013/results/";"";"nao";182;14;"soccer_United Arab Emirates _men_2013";0
"soccer";"United Arab Emirates ";"UAE League";"uae-league";2014;"men";"Al Ahli Dubai";26;"http://www.betexplorer.com/soccer/united-arab-emirates/uae-league-2013-2014/results/";"";"nao";182;14;"soccer_United Arab Emirates _men_2014";0
"soccer";"United Arab Emirates ";"UAE League";"uae-league";2015;"men";"Al Ain";26;"http://www.betexplorer.com/soccer/united-arab-emirates/uae-league-2014-2015/results/";"";"nao";182;14;"soccer_United Arab Emirates _men_2015";0
"soccer";"United Arab Emirates ";"UAE League";"uae-league";2016;"men";"Al Ahli Dubai";26;"http://www.betexplorer.com/soccer/united-arab-emirates/uae-league-2015-2016/results/";"";"nao";182;14;"soccer_United Arab Emirates _men_2016";0
"soccer";"Uzbekistan";"Professional Football League";"professional-football-league";2011;"men";"Bunyodkor";26;"http://www.betexplorer.com/soccer/uzbekistan/professional-football-league-2011/results/";"";"nao";182;14;"soccer_Uzbekistan_men_2011";0
"soccer";"Uzbekistan";"Professional Football League";"professional-football-league";2012;"men";"Pakhtakor";26;"http://www.betexplorer.com/soccer/uzbekistan/professional-football-league-2012/results/";"";"nao";182;14;"soccer_Uzbekistan_men_2012";0
"soccer";"Uzbekistan";"Professional Football League";"professional-football-league";2013;"men";"Bunyodkor";26;"http://www.betexplorer.com/soccer/uzbekistan/professional-football-league-2013/results/";"";"nao";182;14;"soccer_Uzbekistan_men_2013";0
"soccer";"Uzbekistan";"Professional Football League";"professional-football-league";2014;"men";"Pakhtakor";26;"http://www.betexplorer.com/soccer/uzbekistan/professional-football-league-2014/results/";"";"nao";182;14;"soccer_Uzbekistan_men_2014";0
"soccer";"Uzbekistan";"Professional Football League";"professional-football-league";2015;"men";"Pakhtakor";30;"http://www.betexplorer.com/soccer/uzbekistan/professional-football-league-2015/results/";"";"nao";240;16;"soccer_Uzbekistan_men_2015";0
"soccer";"Vietnam";"V-League";"v-league";2007;"men";"Binh Duong";26;"http://www.betexplorer.com/soccer/vietnam/v-league-2007/results/";"";"nao";182;14;"soccer_Vietnam_men_2007";0
"soccer";"Vietnam";"V-League";"v-league";2008;"men";"Binh Duong";26;"http://www.betexplorer.com/soccer/vietnam/v-league-2008/results/";"";"nao";182;14;"soccer_Vietnam_men_2008";0
"soccer";"Vietnam";"V-League";"v-league";2009;"men";"Da Nang";26;"http://www.betexplorer.com/soccer/vietnam/v-league-2009/results/";"";"nao";182;14;"soccer_Vietnam_men_2009";0
"soccer";"Vietnam";"V-League";"v-league";2010;"men";"T&T Ha Noi";26;"http://www.betexplorer.com/soccer/vietnam/v-league-2010/results/";"";"nao";182;14;"soccer_Vietnam_men_2010";0
"soccer";"Vietnam";"V-League";"v-league";2011;"men";"Song Lam Nghe An";26;"http://www.betexplorer.com/soccer/vietnam/v-league-2011/results/";"";"nao";182;14;"soccer_Vietnam_men_2011";0
"soccer";"Vietnam";"V-League";"v-league";2012;"men";"Da Nang";26;"http://www.betexplorer.com/soccer/vietnam/v-league-2012/results/";"";"nao";182;14;"soccer_Vietnam_men_2012";0
"soccer";"Vietnam";"V-League";"v-league";2013;"men";"T&T Ha Noi";22;"http://www.betexplorer.com/soccer/vietnam/v-league-2013/results/";"";"nao";130;12;"soccer_Vietnam_men_2013";2
"soccer";"Vietnam";"V-League";"v-league";2014;"men";"Binh Duong";26;"http://www.betexplorer.com/soccer/vietnam/v-league-2014/results/";"";"nao";140;13;"soccer_Vietnam_men_2014";10
"soccer";"Vietnam";"V-League";"v-league";2015;"men";"Binh Duong";26;"http://www.betexplorer.com/soccer/vietnam/v-league-2015/results/";"";"nao";182;14;"soccer_Vietnam_men_2015";0
"soccer";"Wales";"premier";"premier";2007;"men";"TNS";34;"http://www.betexplorer.com/soccer/wales/premier-2006-2007/results/";"";"nao";272;17;"soccer_Wales_men_2007";0
"soccer";"Wales";"premier";"premier";2008;"men";"Llanelli";34;"http://www.betexplorer.com/soccer/wales/premier-2007-2008/results/";"";"nao";306;18;"soccer_Wales_men_2008";0
"soccer";"Wales";"premier";"premier";2009;"men";"Rhyl";34;"http://www.betexplorer.com/soccer/wales/premier-2008-2009/results/";"";"nao";306;18;"soccer_Wales_men_2009";0
"soccer";"Wales";"premier";"premier";2010;"men";"TNS";34;"http://www.betexplorer.com/soccer/wales/premier-2009-2010/results/";"";"nao";306;18;"soccer_Wales_men_2010";0
"soccer";"Wales";"premier";"premier";2011;"men";"Bangor";32;"http://www.betexplorer.com/soccer/wales/premier-2010-2011/results/";"";"nao";30;6;"soccer_Wales_men_2011";0
"soccer";"Wales";"premier";"premier";2012;"men";"Bangor";32;"http://www.betexplorer.com/soccer/wales/premier-2011-2012/results/";"";"nao";30;6;"soccer_Wales_men_2012";0
"soccer";"Wales";"premier";"premier";2013;"men";"TNS";32;"http://www.betexplorer.com/soccer/wales/premier-2012-2013/results/";"";"nao";30;6;"soccer_Wales_men_2013";0
"soccer";"Wales";"premier";"premier";2014;"men";"TNS";32;"http://www.betexplorer.com/soccer/wales/premier-2013-2014/results/";"";"nao";30;6;"soccer_Wales_men_2014";0
"soccer";"Wales";"premier";"premier";2015;"men";"TNS";32;"http://www.betexplorer.com/soccer/wales/premier-league-2014-2015/results/";"";"nao";30;6;"soccer_Wales_men_2015";0
"soccer";"Wales";"premier";"premier";2016;"men";"TNS";32;"http://www.betexplorer.com/soccer/wales/premier-league-2015-2016/results/";"";"nao";30;6;"soccer_Wales_men_2016";0
"basketball";"Australia";"NBL";"nbl";2010;"men";"Perth";20;"http://www.betexplorer.com/basketball/australia/nbl-2009-2010/results/?stage=xzz3KroU";"";"nao";112;8;"basketball_Australia_men_2010";0
"basketball";"Australia";"NBL";"nbl";2011;"men";"New Zealand Breakers";25;"http://www.betexplorer.com/basketball/australia/nbl-2010-2011/results/?stage=j3NqDgge";"";"nao";126;9;"basketball_Australia_men_2011";0
"basketball";"Australia";"NBL";"nbl";2012;"men";"New Zealand Breakers";NA;"http://www.betexplorer.com/basketball/australia/nbl-2011-2012/results/?stage=ju4IZ5ME";"";"nao";126;9;"basketball_Australia_men_2012";0
"basketball";"Australia";"NBL";"nbl";2013;"men";"New Zealand Breakers";24;"http://www.betexplorer.com/basketball/australia/nbl-2012-2013/results/?stage=4W7aGKrc";"";"nao";112;8;"basketball_Australia_men_2013";0
"basketball";"Australia";"NBL";"nbl";2014;"men";"Perth";23;"http://www.betexplorer.com/basketball/australia/nbl-2013-2014/results/?stage=8jXrSGmb";"";"nao";112;8;"basketball_Australia_men_2014";0
"basketball";"Australia";"NBL";"nbl";2015;"men";"Cairns";20;"http://www.betexplorer.com/basketball/australia/nbl-2014-2015/results/?stage=pUJNpdI2";"";"nao";112;8;"basketball_Australia_men_2015";0
"basketball";"Australia";"NBL";"nbl";2016;"men";"Perth";NA;"http://www.betexplorer.com/basketball/australia/nbl-2015-2016/results/?stage=UaYbQL8e";"ET";"nao";112;8;"basketball_Australia_men_2016";0
"basketball";"Australia";"WNLB";"wnlb";2010;"women";"Melbourne B. W";18;"http://www.betexplorer.com/basketball/australia/wnbl-women-2009-2010/results/?stage=0xFNNECi";"";"nao";107;10;"basketball_Australia_women_2010";0
"basketball";"Australia";"WNLB";"wnlb";2011;"women";"Melbourne B. W";18;"http://www.betexplorer.com/basketball/australia/wnbl-women-2010-2011/results/?stage=WMxocA7Q";"";"nao";110;10;"basketball_Australia_women_2011";0
"basketball";"Australia";"WNLB";"wnlb";2012;"women";"Adelaide Lightning W";18;"http://www.betexplorer.com/basketball/australia/wnbl-women-2011-2012/results/?stage=hxYWtEa1";"";"nao";110;10;"basketball_Australia_women_2012";0
"basketball";"Australia";"WNLB";"wnlb";2013;"women";"Bendigo W";19;"http://www.betexplorer.com/basketball/australia/wnbl-women-2012-2013/results/?stage=vwAnj8Fa";"";"nao";108;9;"basketball_Australia_women_2013";0
"basketball";"Australia";"WNLB";"wnlb";2014;"women";"Bendigo W";19;"http://www.betexplorer.com/basketball/australia/wnbl-women-2013-2014/results/?stage=tMCIm3r7";"";"nao";108;9;"basketball_Australia_women_2014";0
"basketball";"Australia";"WNLB";"wnlb";2015;"women";"Townsville W";17;"http://www.betexplorer.com/basketball/australia/wnbl-women-2014-2015/results/?stage=6TsAIrGN";"";"nao";88;8;"basketball_Australia_women_2015";0
"basketball";"Australia";"WNLB";"wnlb";2016;"women";"Townsville W";NA;"http://www.betexplorer.com/basketball/australia/wnbl-women-2015-2016/results/?stage=G8dzedb2";"";"nao";108;9;"basketball_Australia_women_2016";0
"basketball";"Austria";"ABL";"abl";2007;"men";"Swans Gmunden";22;"http://www.betexplorer.com/basketball/austria/abl-2006-2007/results/?stage=UoX6Yo7m";"";"nao";132;12;"basketball_Austria_men_2007";0
"basketball";"Austria";"ABL";"abl";2008;"men";"Oberwart Gunners";21;"http://www.betexplorer.com/basketball/austria/abl-2007-2008/results/?stage=fJqOWPy0";"";"nao";132;12;"basketball_Austria_men_2008";0
"basketball";"Austria";"ABL";"abl";2009;"men";"Furstenfeld";NA;"http://www.betexplorer.com/basketball/austria/abl-2008-2009/results/?stage=E5OOzgs4";"";"nao";132;12;"basketball_Austria_men_2009";0
"basketball";"Austria";"ABL";"abl";2010;"men";"Furstenfeld";22;"http://www.betexplorer.com/basketball/austria/abl-2009-2010/results/?stage=dUDTZCdA";"";"nao";132;12;"basketball_Austria_men_2010";0
"basketball";"Austria";"ABL";"abl";2011;"men";"Swans Gmunden";22;"http://www.betexplorer.com/basketball/austria/abl-2010-2011/results/?stage=CYPWwT9r";"";"nao";132;12;"basketball_Austria_men_2011";0
"basketball";"Austria";"ABL";"abl";2012;"men";"Klosterneuburg Dukes";22;"http://www.betexplorer.com/basketball/austria/abl-2011-2012/results/?stage=Qs0ztZH0";"";"nao";110;11;"basketball_Austria_men_2012";0
"basketball";"Austria";"ABL";"abl";2013;"men";"Vienna Basket";22;"http://www.betexplorer.com/basketball/austria/abl-2012-2013/results/?stage=2RBOQjl1";"";"nao";110;11;"basketball_Austria_men_2013";0
"basketball";"Austria";"ABL";"abl";2014;"men";"Gussing Knights";22;"http://www.betexplorer.com/basketball/austria/abl-2013-2014/results/?stage=Wn5zT3ah";"";"nao";110;11;"basketball_Austria_men_2014";0
"basketball";"Austria";"ABL";"abl";2015;"men";"Vienna Basket";36;"http://www.betexplorer.com/basketball/austria/abl-2014-2015/results/?stage=ETJKBPcm";"";"nao";180;10;"basketball_Austria_men_2015";0
"basketball";"Austria";"ABL";"abl";2016;"men";"Oberwart Gunners";36;"http://www.betexplorer.com/basketball/austria/abl-2015-2016/results/?stage=bcotevE8";"";"nao";177;10;"basketball_Austria_men_2016";3
"basketball";"Belgium";"Ethias League";"ethias-league";2010;"men";"-";36;"http://www.betexplorer.com/basketball/belgium/ethias-league-2009-2010/results/?stage=W68WWjRM";"";"nao";143;9;"basketball_Belgium_men_2010";0
"basketball";"Belgium";"Ethias League";"ethias-league";2011;"men";"Spirou Charleroi";36;"http://www.betexplorer.com/basketball/belgium/ethias-league-2010-2011/results/?stage=hbzb5V2j";"";"nao";144;9;"basketball_Belgium_men_2011";0
"basketball";"Belgium";"Ethias League";"ethias-league";2012;"men";"Oostende";36;"http://www.betexplorer.com/basketball/belgium/ethias-league-2011-2012/results/?stage=29RxCRD8";"";"nao";144;9;"basketball_Belgium_men_2012";0
"basketball";"Belgium";"Ethias League";"ethias-league";2013;"men";"Oostende";28;"http://www.betexplorer.com/basketball/belgium/ethias-league-2012-2013/results/?stage=xEcbfNTh";"";"nao";112;8;"basketball_Belgium_men_2013";0
"basketball";"Belgium";"Ethias League";"ethias-league";2014;"men";"Oostende";36;"http://www.betexplorer.com/basketball/belgium/ethias-league-2013-2014/results/?stage=2VLHtLDA";"";"nao";180;10;"basketball_Belgium_men_2014";0
"basketball";"Belgium";"Ethias League";"ethias-league";2015;"men";"Oostende";22;"http://www.betexplorer.com/basketball/belgium/ethias-league-2014-2015/results/?stage=0I5GlOEJ";"";"nao";110;11;"basketball_Belgium_men_2015";0
"basketball";"Belgium";"Ethias League";"ethias-league";2016;"men";"Oostende";22;"http://www.betexplorer.com/basketball/belgium/scooore-league-2015-2016/results/?stage=xvTZKmDN";"";"nao";110;11;"basketball_Belgium_men_2016";0
"basketball";"Brazil";"NBB";"nbb";2010;"men";"-";28;"http://www.betexplorer.com/basketball/brazil/nbb-2009-2010/results/?stage=UopPSUlp";"";"nao";158;14;"basketball_Brazil_men_2010";0
"basketball";"Brazil";"NBB";"nbb";2011;"men";"Brasilia";30;"http://www.betexplorer.com/basketball/brazil/nbb-2010-2011/results/?stage=jTQ90ME8";"";"nao";210;15;"basketball_Brazil_men_2011";0
"basketball";"Brazil";"NBB";"nbb";2012;"men";"Sao Jose";30;"http://www.betexplorer.com/basketball/brazil/nbb-2011-2012/results/?stage=Yo2kXINL";"";"nao";210;15;"basketball_Brazil_men_2012";15
